id,text
134.jpeg,"307,30"
134.jpeg,7
134.jpeg,"431,60"
134.jpeg,"437,80"
134.jpeg,1
134.jpeg,"637,90"
134.jpeg,"4,36"
134.jpeg,Gross
134.jpeg,worth
134.jpeg,10
134.jpeg,"818,95"
134.jpeg,$
134.jpeg,10
134.jpeg,"818,95"
135.jpeg,Invoice
135.jpeg,no:
135.jpeg,87454899
135.jpeg,Date
135.jpeg,of
135.jpeg,issue:
135.jpeg,Seller:
135.jpeg,Brown
135.jpeg,and
135.jpeg,Sons
135.jpeg,810
135.jpeg,Lori
135.jpeg,Lake
135.jpeg,Suite
135.jpeg,987
135.jpeg,"Sharonbury,"
135.jpeg,ND
135.jpeg,49715
135.jpeg,Tax
135.jpeg,Id:
135.jpeg,936-99-2201
135.jpeg,IBAN:
135.jpeg,GB63VFOK08441404145416
135.jpeg,ITEMS
135.jpeg,No.
135.jpeg,Description
135.jpeg,1
135.jpeg,Nintendo
135.jpeg,64
135.jpeg,N64
135.jpeg,Console
135.jpeg,Black
135.jpeg,Japan
135.jpeg,Tested
135.jpeg,Working
135.jpeg,NUSHA
135.jpeg,SUMMARY
135.jpeg,Total
135.jpeg,01/18/2014
135.jpeg,Client:
135.jpeg,Flores
135.jpeg,and
135.jpeg,Sons
135.jpeg,765
135.jpeg,Meredith
135.jpeg,Points
135.jpeg,"Matthewsfort,"
135.jpeg,FL
135.jpeg,73462
135.jpeg,Tax
135.jpeg,Id:
135.jpeg,990-77-2507
135.jpeg,Qty
135.jpeg,UM
135.jpeg,Net
135.jpeg,price
135.jpeg,Net
135.jpeg,worth
135.jpeg,VAT
135.jpeg,[%]
135.jpeg,Gross
135.jpeg,worth
135.jpeg,"5,00"
135.jpeg,each
135.jpeg,"49,99"
135.jpeg,"249,95"
135.jpeg,10%
135.jpeg,"274,95"
135.jpeg,VAT
135.jpeg,[%]
135.jpeg,Net
135.jpeg,worth
135.jpeg,VAT
135.jpeg,Gross
135.jpeg,worth
135.jpeg,10%
135.jpeg,"249,95"
135.jpeg,"25,00"
135.jpeg,"274,95"
135.jpeg,$
135.jpeg,"249,95"
135.jpeg,$
135.jpeg,"25,00"
135.jpeg,$
135.jpeg,"274,95"
136.jpeg,Invoice
136.jpeg,no:
136.jpeg,36475327
136.jpeg,Date
136.jpeg,of
136.jpeg,issue:
136.jpeg,Seller:
136.jpeg,Faulkner
136.jpeg,Group
136.jpeg,956
136.jpeg,Dennis
136.jpeg,Cliffs
136.jpeg,Apt.
136.jpeg,138
136.jpeg,West
136.jpeg,"Haley,"
136.jpeg,DE
136.jpeg,93178
136.jpeg,Tax
136.jpeg,Id:
136.jpeg,902-95-7823
136.jpeg,IBAN:
136.jpeg,GB78YNHU63382554245346
136.jpeg,ITEMS
136.jpeg,No.
136.jpeg,Description
136.jpeg,Qty
136.jpeg,1.
136.jpeg,Dell
136.jpeg,Optiplex
136.jpeg,XE2
136.jpeg,SFF
136.jpeg,Desktop
136.jpeg,"3,00"
136.jpeg,Computer
136.jpeg,W10
136.jpeg,Pro
136.jpeg,Licensed
136.jpeg,2.
136.jpeg,Custom
136.jpeg,Build
136.jpeg,Dell
136.jpeg,Desktop
136.jpeg,"1,00"
136.jpeg,Computer
136.jpeg,i5
136.jpeg,|
136.jpeg,16GB
136.jpeg,|
136.jpeg,1TB
136.jpeg,SSD
136.jpeg,|
136.jpeg,HDMI
136.jpeg,Windows
136.jpeg,10
136.jpeg,PC
136.jpeg,WiFi
136.jpeg,3:
136.jpeg,custom
136.jpeg,gaming
136.jpeg,computer
136.jpeg,"4,00"
136.jpeg,4.
136.jpeg,Dell
136.jpeg,Optiplex
136.jpeg,Windows
136.jpeg,10
136.jpeg,Pro
136.jpeg,"3,00"
136.jpeg,Desktop
136.jpeg,Computer
136.jpeg,PC
136.jpeg,i5
136.jpeg,4th
136.jpeg,Gen
136.jpeg,3.2GHz
136.jpeg,8
136.jpeg,GB
136.jpeg,2
136.jpeg,TB
136.jpeg,HDD
136.jpeg,HP
136.jpeg,Desktop
136.jpeg,Computers
136.jpeg,Core
136.jpeg,i5
136.jpeg,"5,00"
136.jpeg,16GB
136.jpeg,2TB
136.jpeg,256GB
136.jpeg,SSD
136.jpeg,Wifi
136.jpeg,"22"""
136.jpeg,LCD
136.jpeg,Windows
136.jpeg,10
136.jpeg,Pro
136.jpeg,PC
136.jpeg,6.
136.jpeg,2
136.jpeg,Gaming
136.jpeg,Computers
136.jpeg,"1,00"
136.jpeg,HP
136.jpeg,All-in-One
136.jpeg,Computer
136.jpeg,22”
136.jpeg,"1,00"
136.jpeg,Full-HD
136.jpeg,Display
136.jpeg,Intel
136.jpeg,2.90GHz
136.jpeg,4GB
136.jpeg,1TB
136.jpeg,HD
136.jpeg,Win10
136.jpeg,-
136.jpeg,TEAL
136.jpeg,SUMMARY
136.jpeg,VAT
136.jpeg,[%]
136.jpeg,10%
136.jpeg,Total
136.jpeg,08/23/2020
136.jpeg,Client:
136.jpeg,Mendoza-Scott
136.jpeg,581
136.jpeg,Christian
136.jpeg,Canyon
136.jpeg,"Paulburgh,"
136.jpeg,NV
136.jpeg,98729
136.jpeg,Tax
136.jpeg,Id:
136.jpeg,976-79-4311
136.jpeg, 
136.jpeg,UM
136.jpeg,Net
136.jpeg,price
136.jpeg,Net
136.jpeg,worth
136.jpeg,VAT
136.jpeg,[%]
136.jpeg,each
136.jpeg,"99,00"
136.jpeg,"297,00"
136.jpeg,10%
136.jpeg,each
136.jpeg,"99,00"
136.jpeg,"99,00"
136.jpeg,10%
136.jpeg,each
136.jpeg,"450,00"
136.jpeg,1
136.jpeg,"800,00"
136.jpeg,10%
136.jpeg,eac
136.jpeg,"149,95"
136.jpeg,"449,85"
136.jpeg,10%
136.jpeg,each
136.jpeg,"139,95"
136.jpeg,"699,75"
136.jpeg,10%
136.jpeg,each
136.jpeg,1
136.jpeg,"300,00"
136.jpeg,1
136.jpeg,"300,00"
136.jpeg,10%
136.jpeg,each
136.jpeg,"449,99"
136.jpeg,"449,99"
136.jpeg,10%
136.jpeg,Net
136.jpeg,worth
136.jpeg,VAT
136.jpeg,5
136.jpeg,"095,59"
136.jpeg,"509,56"
136.jpeg,$5
136.jpeg,"095,59"
136.jpeg,$
136.jpeg,"509,56"
136.jpeg,Gross
136.jpeg,worth
136.jpeg,"326,70"
136.jpeg,"108,90"
136.jpeg,1
136.jpeg,"980,00"
136.jpeg,"494,83"
136.jpeg,"769,73"
136.jpeg,1
136.jpeg,"430,00"
136.jpeg,"494,99"
136.jpeg,Gross
136.jpeg,worth
136.jpeg,5
136.jpeg,"605,15"
136.jpeg,$5
136.jpeg,"605,15"
137.jpeg,Invoice
137.jpeg,no:
137.jpeg,77169807
137.jpeg,Date
137.jpeg,of
137.jpeg,issue:
137.jpeg,Seller:
137.jpeg,"Flores,"
137.jpeg,David
137.jpeg,and
137.jpeg,Fleming
137.jpeg,Unit
137.jpeg,4806
137.jpeg,Box
137.jpeg,9700
137.jpeg,DPO
137.jpeg,AA
137.jpeg,87029
137.jpeg,Tax
137.jpeg,Id:
137.jpeg,996-82-4136
137.jpeg,IBAN:
137.jpeg,GB19ULGS16178127502019
137.jpeg,ITEMS
137.jpeg,No.
137.jpeg,Description
137.jpeg,1
137.jpeg,The
137.jpeg,Children’s
137.jpeg,Place
137.jpeg,Brown
137.jpeg,Dress
137.jpeg,Boy
137.jpeg,Lace
137.jpeg,Up
137.jpeg,Shoes
137.jpeg,Size
137.jpeg,12
137.jpeg,SUMMARY
137.jpeg,Total
137.jpeg,05/13/2018
137.jpeg,Client:
137.jpeg,Williams
137.jpeg,Group
137.jpeg,357
137.jpeg,Thomas
137.jpeg,Street
137.jpeg,Apt.
137.jpeg,860
137.jpeg,West
137.jpeg,"Douglas,"
137.jpeg,SC
137.jpeg,32151
137.jpeg,Tax
137.jpeg,Id:
137.jpeg,904-73-5811
137.jpeg,Qty
137.jpeg,UM
137.jpeg,Net
137.jpeg,price
137.jpeg,Net
137.jpeg,worth
137.jpeg,VAT
137.jpeg,[%]
137.jpeg,Gross
137.jpeg,worth
137.jpeg,"5,00"
137.jpeg,each
137.jpeg,"8,00"
137.jpeg,"40,00"
137.jpeg,10%
137.jpeg,"44,00"
137.jpeg,VAT
137.jpeg,[%]
137.jpeg,Net
137.jpeg,worth
137.jpeg,VAT
137.jpeg,Gross
137.jpeg,worth
137.jpeg,10%
137.jpeg,"40,00"
137.jpeg,"4,00"
137.jpeg,"44,00"
137.jpeg,$
137.jpeg,"40,00"
137.jpeg,$
137.jpeg,"4,00"
137.jpeg,$
137.jpeg,"44,00"
138.jpeg,Invoice
138.jpeg,no:
138.jpeg,61782695
138.jpeg,Date
138.jpeg,of
138.jpeg,issue:
138.jpeg,Seller:
138.jpeg,"Anderson,"
138.jpeg,Brown
138.jpeg,and
138.jpeg,Thompson
138.jpeg,99263
138.jpeg,Morgan
138.jpeg,Viaduct
138.jpeg,Apt.
138.jpeg,373
138.jpeg,Lake
138.jpeg,"Aliciaport,"
138.jpeg,VA
138.jpeg,98808
138.jpeg,Tax
138.jpeg,Id:
138.jpeg,916-97-7831
138.jpeg,IBAN:
138.jpeg,GB780EFH57777386598966
138.jpeg,ITEMS
138.jpeg,No.
138.jpeg,Description
138.jpeg,Qty
138.jpeg,tks
138.jpeg,Real
138.jpeg,Madrid
138.jpeg,Inflatable
138.jpeg,Chair
138.jpeg,"3,00"
138.jpeg,(SG16136)
138.jpeg,2.
138.jpeg,24
138.jpeg,Inches
138.jpeg,Marble
138.jpeg,Sofa
138.jpeg,Table
138.jpeg,Top
138.jpeg,"3,00"
138.jpeg,Inlay
138.jpeg,Coffee
138.jpeg,Table
138.jpeg,with
138.jpeg,Malachite
138.jpeg,Stone
138.jpeg,Work
138.jpeg,a
138.jpeg,4
138.jpeg,Pcs
138.jpeg,Table
138.jpeg,Feet
138.jpeg,Durable
138.jpeg,High
138.jpeg,"5,00"
138.jpeg,Quality
138.jpeg,Sturdy
138.jpeg,Chair
138.jpeg,Feet
138.jpeg,Table
138.jpeg,Feet
138.jpeg,for
138.jpeg,Home
138.jpeg,4.
138.jpeg,72
138.jpeg,Inches
138.jpeg,Marble
138.jpeg,Dinning
138.jpeg,Table
138.jpeg,"4,00"
138.jpeg,Top
138.jpeg,Pietra
138.jpeg,Dura
138.jpeg,Art
138.jpeg,Lawn
138.jpeg,Table
138.jpeg,for
138.jpeg,Home
138.jpeg,Furniture
138.jpeg,5:
138.jpeg,"18""x14"""
138.jpeg,Modern
138.jpeg,Top
138.jpeg,Oval
138.jpeg,"3,00"
138.jpeg,Coffee
138.jpeg,Table
138.jpeg,With
138.jpeg,"15"""
138.jpeg,Tall
138.jpeg,Stand
138.jpeg,Christmas
138.jpeg,Gift
138.jpeg,Décor
138.jpeg,6.
138.jpeg,7'x4'
138.jpeg,Collectible
138.jpeg,Marble
138.jpeg,Green
138.jpeg,"2,00"
138.jpeg,Dining
138.jpeg,Table
138.jpeg,Top
138.jpeg,Floral
138.jpeg,Inlay
138.jpeg,Design
138.jpeg,Decor
138.jpeg,E997
138.jpeg,7.
138.jpeg,"16""x16"""
138.jpeg,White
138.jpeg,Coffee
138.jpeg,Top
138.jpeg,Table
138.jpeg,"1,00"
138.jpeg,Mop
138.jpeg,Inlay
138.jpeg,Filigree
138.jpeg,Pietradura
138.jpeg,Floral
138.jpeg,Art
138.jpeg,Décor
138.jpeg,SUMMARY
138.jpeg,VAT
138.jpeg,[%]
138.jpeg,10%
138.jpeg,Total
138.jpeg,05/15/2017
138.jpeg,UM
138.jpeg,eacn
138.jpeg,eacn
138.jpeg,eacn
138.jpeg,eacn
138.jpeg,eacn
138.jpeg,eacn
138.jpeg, 
138.jpeg,eacn
138.jpeg,Client:
138.jpeg,"Silva,"
138.jpeg,Warren
138.jpeg,and
138.jpeg,York
138.jpeg,725
138.jpeg,Doyle
138.jpeg,Corner
138.jpeg,Apt.
138.jpeg,621
138.jpeg,North
138.jpeg,"Alan,"
138.jpeg,MS
138.jpeg,77994
138.jpeg,Tax
138.jpeg,Id:
138.jpeg,930-82-1861
138.jpeg,Net
138.jpeg,price
138.jpeg,Net
138.jpeg,worth
138.jpeg,VAT
138.jpeg,[%]
138.jpeg,"43,95"
138.jpeg,"131,85"
138.jpeg,10%
138.jpeg,"615,00"
138.jpeg,1
138.jpeg,"845,00"
138.jpeg,10%
138.jpeg,"25,49"
138.jpeg,"127,45"
138.jpeg,10%
138.jpeg,8
138.jpeg,"400,00"
138.jpeg,33
138.jpeg,"600,00"
138.jpeg,10%
138.jpeg,1
138.jpeg,"200,00"
138.jpeg,3
138.jpeg,"600,00"
138.jpeg,10%
138.jpeg,13
138.jpeg,"536,06"
138.jpeg,27
138.jpeg,"072,12"
138.jpeg,10%
138.jpeg,"736,75"
138.jpeg,"736,75"
138.jpeg,10%
138.jpeg,Net
138.jpeg,worth
138.jpeg,VAT
138.jpeg,67
138.jpeg,"113,17"
138.jpeg,6
138.jpeg,"711,32"
138.jpeg,$
138.jpeg,67
138.jpeg,"113,17"
138.jpeg,$
138.jpeg,6
138.jpeg,"711,32"
138.jpeg,Gross
138.jpeg,worth
138.jpeg,"145,04"
138.jpeg,2
138.jpeg,"029,50"
138.jpeg,"140,19"
138.jpeg,36
138.jpeg,"960,00"
138.jpeg,3
138.jpeg,"960,00"
138.jpeg,29
138.jpeg,"779,33"
138.jpeg,"810,42"
138.jpeg,Gross
138.jpeg,worth
138.jpeg,73
138.jpeg,"824,49"
138.jpeg,$
138.jpeg,73
138.jpeg,"824,49"
139.jpeg,Invoice
139.jpeg,no:
139.jpeg,38510682
139.jpeg,Date
139.jpeg,of
139.jpeg,issue:
139.jpeg,Seller:
139.jpeg,Solomon-Murray
139.jpeg,995
139.jpeg,Jones
139.jpeg,Expressway
139.jpeg,"Jonesville,"
139.jpeg,WI
139.jpeg,45138
139.jpeg,Tax
139.jpeg,Id:
139.jpeg,969-88-2792
139.jpeg,IBAN:
139.jpeg,GB61YIDY56847872233436
139.jpeg,ITEMS
139.jpeg,No.
139.jpeg,Description
139.jpeg,Qty
139.jpeg,tks
139.jpeg,Nike
139.jpeg,Kid's
139.jpeg,Air
139.jpeg,Jordan
139.jpeg,4
139.jpeg,Retro
139.jpeg,"5,00"
139.jpeg,7y
139.jpeg,White/Gray
139.jpeg,705334-105
139.jpeg,2.
139.jpeg,Vizari
139.jpeg,Youth
139.jpeg,Boys
139.jpeg,Treviso
139.jpeg,Indoor
139.jpeg,"2,00"
139.jpeg,JNR
139.jpeg,Soccer
139.jpeg,Shoes
139.jpeg,1.5
139.jpeg,Black
139.jpeg,Silver
139.jpeg,#93261
139.jpeg,NEW
139.jpeg,crewcuts
139.jpeg,shoes
139.jpeg,"3,00"
139.jpeg,SUMMARY
139.jpeg,VAT
139.jpeg,[%]
139.jpeg,10%
139.jpeg,Total
139.jpeg,09/05/2011
139.jpeg,UM
139.jpeg,each
139.jpeg,each
139.jpeg,each
139.jpeg,Client:
139.jpeg,Sanchez
139.jpeg,Inc
139.jpeg,288
139.jpeg,Miller
139.jpeg,Burg
139.jpeg,"Nicolechester,"
139.jpeg,DE
139.jpeg,82359
139.jpeg,Tax
139.jpeg,Id:
139.jpeg,937-78-5078
139.jpeg,Net
139.jpeg,price
139.jpeg,Net
139.jpeg,worth
139.jpeg,VAT
139.jpeg,[%]
139.jpeg,"120,00"
139.jpeg,"600,00"
139.jpeg,10%
139.jpeg,"19,99"
139.jpeg,"39,98"
139.jpeg,10%
139.jpeg,"12,00"
139.jpeg,"36,00"
139.jpeg,10%
139.jpeg,Net
139.jpeg,worth
139.jpeg,VAT
139.jpeg,"675,98"
139.jpeg,"67,60"
139.jpeg,$
139.jpeg,"675,98"
139.jpeg,$
139.jpeg,"67,60"
139.jpeg,Gross
139.jpeg,worth
139.jpeg,"660,00"
139.jpeg,"43,98"
139.jpeg,"39,60"
139.jpeg,Gross
139.jpeg,worth
139.jpeg,"743,58"
139.jpeg,$
139.jpeg,"743,58"
140.jpeg,Invoice
140.jpeg,no:
140.jpeg,61527431
140.jpeg,Date
140.jpeg,of
140.jpeg,issue:
140.jpeg,Seller:
140.jpeg,Mckay
140.jpeg,Inc
140.jpeg,605
140.jpeg,Christian
140.jpeg,Way
140.jpeg,East
140.jpeg,"Andrewton,"
140.jpeg,NJ
140.jpeg,45785
140.jpeg,Tax
140.jpeg,Id:
140.jpeg,930-78-8015
140.jpeg,IBAN:
140.jpeg,GBO2BBYR31864147831617
140.jpeg,ITEMS
140.jpeg,No.
140.jpeg,Description
140.jpeg,Qty
140.jpeg,tks
140.jpeg,"18"""
140.jpeg,Marble
140.jpeg,White
140.jpeg,Top
140.jpeg,Chess
140.jpeg,"5,00"
140.jpeg,Table
140.jpeg,Handmade
140.jpeg,Collectible
140.jpeg,Black
140.jpeg,Friday
140.jpeg,Gift
140.jpeg,Décor
140.jpeg,2.
140.jpeg,4'x2'
140.jpeg,Marble
140.jpeg,Black
140.jpeg,Center
140.jpeg,Top
140.jpeg,"2,00"
140.jpeg,Table
140.jpeg,Mosaic
140.jpeg,Gemstone
140.jpeg,Patio
140.jpeg,Art
140.jpeg,Black
140.jpeg,Friday
140.jpeg,Gift
140.jpeg,SUMMARY
140.jpeg,VAT
140.jpeg,[%]
140.jpeg,10%
140.jpeg,Total
140.jpeg,08/24/2016
140.jpeg,Client:
140.jpeg,"Gilbert,"
140.jpeg,Guerrero
140.jpeg,and
140.jpeg,Johnson
140.jpeg,5003
140.jpeg,Lambert
140.jpeg,Crossing
140.jpeg,Suite
140.jpeg,099
140.jpeg,Lake
140.jpeg,"Kayleeport,"
140.jpeg,NJ
140.jpeg,80905
140.jpeg,Tax
140.jpeg,Id:
140.jpeg,963-72-6837
140.jpeg,UM
140.jpeg,Net
140.jpeg,price
140.jpeg,Net
140.jpeg,worth
140.jpeg,VAT
140.jpeg,[%]
140.jpeg,each
140.jpeg,"561,00"
140.jpeg,2
140.jpeg,"805,00"
140.jpeg,10%
140.jpeg,each
140.jpeg,3
140.jpeg,"288,00"
140.jpeg,6
140.jpeg,"576,00"
140.jpeg,10%
140.jpeg,Net
140.jpeg,worth
140.jpeg,VAT
140.jpeg,9
140.jpeg,"381,00"
140.jpeg,"938,10"
140.jpeg,$
140.jpeg,9
140.jpeg,"381,00"
140.jpeg,$
140.jpeg,"938,10"
140.jpeg,Gross
140.jpeg,worth
140.jpeg,3
140.jpeg,"085,50"
140.jpeg,7
140.jpeg,"233,60"
140.jpeg,Gross
140.jpeg,worth
140.jpeg,10
140.jpeg,"319,10"
140.jpeg,$
140.jpeg,10
140.jpeg,"319,10"
141.jpeg,Invoice
141.jpeg,no:
141.jpeg,73783721
141.jpeg,Date
141.jpeg,of
141.jpeg,issue:
141.jpeg,Seller:
141.jpeg,"Wood,"
141.jpeg,Nichols
141.jpeg,and
141.jpeg,Perry
141.jpeg,844
141.jpeg,Waller
141.jpeg,Points
141.jpeg,"Michaeltown,"
141.jpeg,WY
141.jpeg,07953
141.jpeg,Tax
141.jpeg,Id:
141.jpeg,911-76-8934
141.jpeg,IBAN:
141.jpeg,GB9O0INMW77119762056739
141.jpeg,ITEMS
141.jpeg,No.
141.jpeg,Description
141.jpeg,Qty
141.jpeg,tks
141.jpeg,Banana
141.jpeg,Republic
141.jpeg,Maroon
141.jpeg,"3,00"
141.jpeg,Abstract
141.jpeg,ruffled
141.jpeg,wrap
141.jpeg,Dress
141.jpeg,With
141.jpeg,slip
141.jpeg,xs
141.jpeg,0
141.jpeg,2.
141.jpeg,NWT
141.jpeg,Boohoo
141.jpeg,Sabra
141.jpeg,Emerald
141.jpeg,"5,00"
141.jpeg,Green
141.jpeg,Floral
141.jpeg,Ruffle
141.jpeg,Dress
141.jpeg,Sz
141.jpeg,12
141.jpeg,SUMMARY
141.jpeg,VAT
141.jpeg,[%]
141.jpeg,10%
141.jpeg,Total
141.jpeg,UM
141.jpeg,each
141.jpeg,each
141.jpeg,10/22/2011
141.jpeg,Client:
141.jpeg,Moore-Banks
141.jpeg,3610
141.jpeg,Atkinson
141.jpeg,Stravenue
141.jpeg,Port
141.jpeg,"Michaelside,"
141.jpeg,MD
141.jpeg,58672
141.jpeg,Tax
141.jpeg,Id:
141.jpeg,985-95-5642
141.jpeg,Net
141.jpeg,price
141.jpeg,Net
141.jpeg,worth
141.jpeg,VAT
141.jpeg,[%]
141.jpeg,"5,00"
141.jpeg,"15,00"
141.jpeg,10%
141.jpeg,"4,99"
141.jpeg,"24,95"
141.jpeg,10%
141.jpeg,Net
141.jpeg,worth
141.jpeg,VAT
141.jpeg,"39,95"
141.jpeg,"4,00"
141.jpeg,$
141.jpeg,"39,95"
141.jpeg,$
141.jpeg,"4,00"
141.jpeg,Gross
141.jpeg,worth
141.jpeg,"16,50"
141.jpeg,"27,45"
141.jpeg,Gross
141.jpeg,worth
141.jpeg,"43,95"
141.jpeg,$
141.jpeg,"43,95"
142.jpeg,Invoice
142.jpeg,no:
142.jpeg,52701374
142.jpeg,Date
142.jpeg,of
142.jpeg,issue:
142.jpeg,06/29/2018
142.jpeg,Seller:
142.jpeg,Daniel
142.jpeg,Group
142.jpeg,77044
142.jpeg,Rivera
142.jpeg,Branch
142.jpeg,Apt.
142.jpeg,037
142.jpeg,"Lopezchester,"
142.jpeg,RI
142.jpeg,22042
142.jpeg,Tax
142.jpeg,Id:
142.jpeg,900-95-7736
142.jpeg,IBAN:
142.jpeg,GB62NDHQ58533522039237
142.jpeg,ITEMS
142.jpeg,No.
142.jpeg,Description
142.jpeg,Qty
142.jpeg,UM
142.jpeg,1.
142.jpeg,Vintage
142.jpeg,Crystal
142.jpeg,Red
142.jpeg,Wine
142.jpeg,"1,00"
142.jpeg,each
142.jpeg,Glasses
142.jpeg,NOS
142.jpeg,West
142.jpeg,Germany
142.jpeg,1983
142.jpeg,6
142.jpeg,10
142.jpeg,ounce
142.jpeg,elegant
142.jpeg,stems
142.jpeg,2.
142.jpeg,Wine
142.jpeg,Openers.Heavy
142.jpeg,Duty
142.jpeg,"2,00"
142.jpeg,each
142.jpeg,Stainless
142.jpeg,Steel
142.jpeg,Hinges
142.jpeg,Wine
142.jpeg,Key.12Pcs/Random
142.jpeg,Color.
142.jpeg,SUMMARY
142.jpeg,VAT
142.jpeg,[%]
142.jpeg,10%
142.jpeg,Total
142.jpeg,Client:
142.jpeg,"Sheppard,"
142.jpeg,Snyder
142.jpeg,and
142.jpeg,Solomon
142.jpeg,578
142.jpeg,Anne
142.jpeg,Isle
142.jpeg,Apt.
142.jpeg,742
142.jpeg,East
142.jpeg,"Allisonberg,"
142.jpeg,OK
142.jpeg,15150
142.jpeg,Tax
142.jpeg,Id:
142.jpeg,980-85-0503
142.jpeg,Net
142.jpeg,price
142.jpeg,Net
142.jpeg,worth
142.jpeg,VAT
142.jpeg,[%]
142.jpeg,"35,45"
142.jpeg,"35,45"
142.jpeg,10%
142.jpeg,"29,99"
142.jpeg,"59,98"
142.jpeg,10%
142.jpeg,Net
142.jpeg,worth
142.jpeg,VAT
142.jpeg,"95,43"
142.jpeg,"9,54"
142.jpeg,$
142.jpeg,"95,43"
142.jpeg,$
142.jpeg,"9,54"
142.jpeg,Gross
142.jpeg,worth
142.jpeg,"39,00"
142.jpeg,"65,98"
142.jpeg,Gross
142.jpeg,worth
142.jpeg,"104,97"
142.jpeg,$
142.jpeg,"104,97"
143.jpeg,Invoice
143.jpeg,no:
143.jpeg,61809225
143.jpeg,Date
143.jpeg,of
143.jpeg,issue:
143.jpeg,Seller:
143.jpeg,Ellis-Thomas
143.jpeg,0992
143.jpeg,Melinda
143.jpeg,Summit
143.jpeg,Suite
143.jpeg,839
143.jpeg,West
143.jpeg,"Bryanstad,"
143.jpeg,VA
143.jpeg,84954
143.jpeg,Tax
143.jpeg,Id:
143.jpeg,941-78-4053
143.jpeg,IBAN:
143.jpeg,GB27BDBO32996705847308
143.jpeg,ITEMS
143.jpeg,No.
143.jpeg,Description
143.jpeg,Qty
143.jpeg,tks
143.jpeg,6'x3'
143.jpeg,Random
143.jpeg,Marble
143.jpeg,Dining
143.jpeg,"1,00"
143.jpeg,Table
143.jpeg,Top
143.jpeg,Lapis
143.jpeg,Pietra
143.jpeg,Dura
143.jpeg,Inlay
143.jpeg,Decorative
143.jpeg,Art
143.jpeg,E947
143.jpeg,2.
143.jpeg,"18""x18"""
143.jpeg,Marble
143.jpeg,White
143.jpeg,Top
143.jpeg,"4,00"
143.jpeg,Counter
143.jpeg,Table
143.jpeg,Lapis
143.jpeg,Inlay
143.jpeg,Floral
143.jpeg,Art
143.jpeg,Halloween
143.jpeg,Gift
143.jpeg,Art
143.jpeg,"12"""
143.jpeg,White
143.jpeg,Marble
143.jpeg,Coffee
143.jpeg,Table
143.jpeg,"1,00"
143.jpeg,Top
143.jpeg,Lapis
143.jpeg,Turquoise
143.jpeg,Floral
143.jpeg,Inlay
143.jpeg,Home
143.jpeg,Decors
143.jpeg,W538
143.jpeg,4.
143.jpeg,"24"""
143.jpeg,Marble
143.jpeg,White
143.jpeg,Coffee
143.jpeg,Top
143.jpeg,"4,00"
143.jpeg,Table
143.jpeg,Inlay
143.jpeg,Lapis
143.jpeg,Stone
143.jpeg,Furniture
143.jpeg,Indoor
143.jpeg,Decor
143.jpeg,W045
143.jpeg,Se
143.jpeg,Nugget
143.jpeg,Play
143.jpeg,Couch
143.jpeg,-
143.jpeg,Dew
143.jpeg,Drop
143.jpeg,"3,00"
143.jpeg,SUMMARY
143.jpeg,VAT
143.jpeg,[%]
143.jpeg,10%
143.jpeg,Total
143.jpeg,10/24/2015
143.jpeg,UM
143.jpeg,each
143.jpeg,each
143.jpeg,each
143.jpeg,each
143.jpeg,each
143.jpeg,Client:
143.jpeg,Garcia
143.jpeg,Ltd
143.jpeg,576
143.jpeg,Duncan
143.jpeg,Prairie
143.jpeg,"Moodyland,"
143.jpeg,KS
143.jpeg,74247
143.jpeg,Tax
143.jpeg,Id:
143.jpeg,931-71-0358
143.jpeg,Net
143.jpeg,price
143.jpeg,5
143.jpeg,"709,09"
143.jpeg,1
143.jpeg,"200,00"
143.jpeg,"295,73"
143.jpeg,"918,17"
143.jpeg,"550,00"
143.jpeg,Net
143.jpeg,worth
143.jpeg,16
143.jpeg,"127,50"
143.jpeg,$
143.jpeg,16
143.jpeg,"127,50"
143.jpeg,Net
143.jpeg,worth
143.jpeg,VAT
143.jpeg,[%]
143.jpeg,5
143.jpeg,"709,09"
143.jpeg,10%
143.jpeg,4
143.jpeg,"800,00"
143.jpeg,10%
143.jpeg,"295,73"
143.jpeg,10%
143.jpeg,3
143.jpeg,"672,68"
143.jpeg,10%
143.jpeg,1
143.jpeg,"650,00"
143.jpeg,10%
143.jpeg,VAT
143.jpeg,Gross
143.jpeg,worth
143.jpeg,6
143.jpeg,"280,00"
143.jpeg,5
143.jpeg,"280,00"
143.jpeg,"325,30"
143.jpeg,4
143.jpeg,"039,95"
143.jpeg,1
143.jpeg,"815,00"
143.jpeg,Gross
143.jpeg,worth
143.jpeg,17
143.jpeg,"740,25"
143.jpeg,$
143.jpeg,17
143.jpeg,"740,25"
144.jpeg,Invoice
144.jpeg,no:
144.jpeg,79990560
144.jpeg,Date
144.jpeg,of
144.jpeg,issue:
144.jpeg,Seller:
144.jpeg,"Stephens,"
144.jpeg,Lopez
144.jpeg,and
144.jpeg,Ramirez
144.jpeg,194
144.jpeg,Renee
144.jpeg,Row
144.jpeg,Suite
144.jpeg,634
144.jpeg,North
144.jpeg,"Jenniferview,"
144.jpeg,OH
144.jpeg,77470
144.jpeg,Tax
144.jpeg,Id:
144.jpeg,990-84-7001
144.jpeg,IBAN:
144.jpeg,GBO2HFQY37565201001373
144.jpeg,ITEMS
144.jpeg,No.
144.jpeg,Description
